,parent_x,child_x,group_x,compare,parent_y,child_y,group_y
3483,endocrine_gland,anterior_pituitary,742,endocrine_glandanterior_pituitary742,endocrine_gland,anterior_pituitary,742.0
3484,endocrine_gland,thymus_gland,742,endocrine_glandthymus_gland742,endocrine_gland,thymus_gland,742.0
3485,endocrine_gland,pars_intermedia,742,endocrine_glandpars_intermedia742,endocrine_gland,pars_intermedia,742.0
3486,endocrine_gland,pars_distilis,742,endocrine_glandpars_distilis742,endocrine_gland,pars_distilis,742.0
3487,endocrine_gland,pineal_gland,742,endocrine_glandpineal_gland742,endocrine_gland,pineal_gland,742.0
3488,endocrine_gland,gonad,742,endocrine_glandgonad742,endocrine_gland,gonad,742.0
3489,endocrine_gland,islands_of_Langerhans,742,endocrine_glandislands_of_Langerhans742,endocrine_gland,islands_of_Langerhans,742.0
3490,endocrine_gland,thyroid_gland,742,endocrine_glandthyroid_gland742,endocrine_gland,thyroid_gland,742.0
3491,endocrine_gland,adrenal_medulla,742,endocrine_glandadrenal_medulla742,endocrine_gland,adrenal_medulla,742.0
3492,endocrine_gland,adrenal_gland,742,endocrine_glandadrenal_gland742,endocrine_gland,adrenal_gland,742.0
3493,endocrine_gland,cobblers,742,endocrine_glandcobblers742,endocrine_gland,cobblers,742.0
3494,endocrine_gland,corpus_luteum,742,endocrine_glandcorpus_luteum742,endocrine_gland,corpus_luteum,742.0
3495,endocrine_gland,posterior_pituitary,742,endocrine_glandposterior_pituitary742,endocrine_gland,posterior_pituitary,742.0
3496,endocrine_gland,ovary,742,endocrine_glandovary742,endocrine_gland,ovary,742.0
3497,endocrine_gland,prostate_gland,742,endocrine_glandprostate_gland742,endocrine_gland,prostate_gland,742.0
3498,gonad,ovotestis,742,gonadovotestis742,,,
3499,gonad,testis,742,gonadtestis742,,,
3500,gonad,undescended_testis,742,gonadundescended_testis742,,,
3501,gonad,cobblers,742,gonadcobblers742,,,
3502,gonad,ovary,742,gonadovary742,,,
3503,testis,undescended_testis,742,testisundescended_testis742,,,
3504,testis,cobblers,742,testiscobblers742,,,
3505,imaging,fluoroscopy,743,imagingfluoroscopy743,imaging,fluoroscopy,743.0
3506,imaging,functional_magnetic_resonance_imaging,743,imagingfunctional_magnetic_resonance_imaging743,imaging,functional_magnetic_resonance_imaging,743.0
3507,imaging,positron_emission_tomography,743,imagingpositron_emission_tomography743,imaging,positron_emission_tomography,743.0
3508,imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,743,imagingblood-oxygenation_level_dependent_functional_magnetic_resonance_imaging743,imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,743.0
3509,imaging,magnetic_resonance_imaging,743,imagingmagnetic_resonance_imaging743,imaging,magnetic_resonance_imaging,743.0
3510,imaging,radioscopy,743,imagingradioscopy743,imaging,radioscopy,743.0
3511,imaging,sonography,743,imagingsonography743,imaging,sonography,743.0
3512,imaging,B-scan_ultrasonography,743,imagingB-scan_ultrasonography743,imaging,B-scan_ultrasonography,743.0
3513,imaging,computerized_tomography,743,imagingcomputerized_tomography743,imaging,computerized_tomography,743.0
3514,imaging,X-raying,743,imagingX-raying743,imaging,X-raying,743.0
3515,imaging,A-scan_ultrasonography,743,imagingA-scan_ultrasonography743,imaging,A-scan_ultrasonography,743.0
3516,radioscopy,fluoroscopy,743,radioscopyfluoroscopy743,,,
3517,functional_magnetic_resonance_imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,743,functional_magnetic_resonance_imagingblood-oxygenation_level_dependent_functional_magnetic_resonance_imaging743,,,
3518,magnetic_resonance_imaging,functional_magnetic_resonance_imaging,743,magnetic_resonance_imagingfunctional_magnetic_resonance_imaging743,,,
3519,magnetic_resonance_imaging,blood-oxygenation_level_dependent_functional_magnetic_resonance_imaging,743,magnetic_resonance_imagingblood-oxygenation_level_dependent_functional_magnetic_resonance_imaging743,,,
3520,sonography,B-scan_ultrasonography,743,sonographyB-scan_ultrasonography743,,,
3521,sonography,A-scan_ultrasonography,743,sonographyA-scan_ultrasonography743,,,
3522,X-raying,computerized_tomography,743,X-rayingcomputerized_tomography743,,,
3523,pauper,derelict,744,pauperderelict744,,,
3524,pauper,starveling,744,pauperstarveling744,,,
3525,pauper,Lazarus,744,pauperLazarus744,,,
3526,pauper,beggarman,744,pauperbeggarman744,,,
3527,pauper,sannyasi,744,paupersannyasi744,,,
3528,pauper,beggar,744,pauperbeggar744,,,
3529,pauper,beggarwoman,744,pauperbeggarwoman744,,,
3530,pauper,panhandler,744,pauperpanhandler744,,,
3531,pauper,schnorrer,744,pauperschnorrer744,,,
3532,pauper,moocher,744,paupermoocher744,,,
3533,beggar,Lazarus,744,beggarLazarus744,,,
3534,beggar,beggarman,744,beggarbeggarman744,beggar,beggarman,744.0
3535,beggar,sannyasi,744,beggarsannyasi744,,,
3536,beggar,beggarwoman,744,beggarbeggarwoman744,beggar,beggarwoman,744.0
3537,beggar,panhandler,744,beggarpanhandler744,,,
3538,beggar,schnorrer,744,beggarschnorrer744,,,
3539,beggar,moocher,744,beggarmoocher744,beggar,moocher,744.0
3540,moocher,schnorrer,744,moocherschnorrer744,,,
3541,interview,telephone_interview,745,interviewtelephone_interview745,interview,telephone_interview,745.0
3542,interview,job_interview,745,interviewjob_interview745,interview,job_interview,745.0
3543,questioning,telephone_interview,745,questioningtelephone_interview745,questioning,telephone_interview,745.0
3544,questioning,inquisition,745,questioninginquisition745,questioning,inquisition,745.0
3545,questioning,job_interview,745,questioningjob_interview745,questioning,job_interview,745.0
3546,questioning,catechism,745,questioningcatechism745,questioning,catechism,745.0
3547,questioning,question,745,questioningquestion745,questioning,question,745.0
3548,questioning,interrogation,745,questioninginterrogation745,questioning,interrogation,745.0
3549,questioning,deposition,745,questioningdeposition745,questioning,deposition,745.0
3550,questioning,debriefing,745,questioningdebriefing745,questioning,debriefing,745.0
3551,questioning,direct_examination,745,questioningdirect_examination745,questioning,direct_examination,745.0
3552,questioning,challenge,745,questioningchallenge745,questioning,challenge,745.0
3553,questioning,cross-examination,745,questioningcross-examination745,questioning,cross-examination,745.0
3554,questioning,interview,745,questioninginterview745,questioning,interview,745.0
3555,questioning,redirect_examination,745,questioningredirect_examination745,questioning,redirect_examination,745.0
3556,questioning,third_degree,745,questioningthird_degree745,questioning,third_degree,745.0
3557,interrogation,telephone_interview,745,interrogationtelephone_interview745,,,
3558,interrogation,inquisition,745,interrogationinquisition745,,,
3559,interrogation,job_interview,745,interrogationjob_interview745,,,
3560,interrogation,catechism,745,interrogationcatechism745,,,
3561,interrogation,deposition,745,interrogationdeposition745,,,
3562,interrogation,debriefing,745,interrogationdebriefing745,,,
3563,interrogation,direct_examination,745,interrogationdirect_examination745,,,
3564,interrogation,cross-examination,745,interrogationcross-examination745,,,
3565,interrogation,interview,745,interrogationinterview745,,,
3566,interrogation,redirect_examination,745,interrogationredirect_examination745,,,
3567,interrogation,third_degree,745,interrogationthird_degree745,,,
3568,resolution,diagonalization,746,resolutiondiagonalization746,,,
3569,resolution,factorization,746,resolutionfactorization746,,,
3570,analysis,diagonalization,746,analysisdiagonalization746,analysis,diagonalization,746.0
3571,analysis,reductionism,746,analysisreductionism746,analysis,reductionism,746.0
3572,analysis,resolution,746,analysisresolution746,analysis,resolution,746.0
3573,analysis,cost-benefit_analysis,746,analysiscost-benefit_analysis746,analysis,cost-benefit_analysis,746.0
3574,analysis,elimination,746,analysiselimination746,analysis,elimination,746.0
3575,analysis,trend_analysis,746,analysistrend_analysis746,analysis,trend_analysis,746.0
3576,analysis,systems_analysis,746,analysissystems_analysis746,analysis,systems_analysis,746.0
3577,analysis,factorization,746,analysisfactorization746,analysis,factorization,746.0
3578,analysis,breakdown,746,analysisbreakdown746,analysis,breakdown,746.0
3579,analysis,dissection,746,analysisdissection746,analysis,dissection,746.0
3580,breakdown,diagonalization,746,breakdowndiagonalization746,,,
3581,breakdown,resolution,746,breakdownresolution746,,,
3582,breakdown,factorization,746,breakdownfactorization746,,,
3583,insecticide,lindane,747,insecticidelindane747,insecticide,lindane,747.0
3584,insecticide,Malathion,747,insecticideMalathion747,insecticide,Malathion,747.0
3585,insecticide,larvacide,747,insecticidelarvacide747,insecticide,larvacide,747.0
3586,insecticide,Kwell,747,insecticideKwell747,insecticide,Kwell,747.0
3587,insecticide,dichlorodiphenyltrichloroethane,747,insecticidedichlorodiphenyltrichloroethane747,,,
3588,insecticide,chlorpyrifos,747,insecticidechlorpyrifos747,,,
3589,insecticide,rotenone,747,insecticiderotenone747,insecticide,rotenone,747.0
3590,insecticide,lead_arsenate,747,insecticidelead_arsenate747,insecticide,lead_arsenate,747.0
3591,insecticide,pyrethrum,747,insecticidepyrethrum747,,,
3592,insecticide,Paris_green,747,insecticideParis_green747,,,
3593,insecticide,organophosphate,747,insecticideorganophosphate747,,,
3594,insecticide,parathion,747,insecticideparathion747,insecticide,parathion,747.0
3595,lindane,Kwell,747,lindaneKwell747,,,
3596,pesticide,lindane,747,pesticidelindane747,pesticide,lindane,747.0
3597,pesticide,arsenical,747,pesticidearsenical747,pesticide,arsenical,747.0
3598,pesticide,Malathion,747,pesticideMalathion747,pesticide,Malathion,747.0
3599,pesticide,insecticide,747,pesticideinsecticide747,pesticide,insecticide,747.0
3600,pesticide,sheep_dip,747,pesticidesheep_dip747,pesticide,sheep_dip,747.0
3601,pesticide,larvacide,747,pesticidelarvacide747,pesticide,larvacide,747.0
3602,pesticide,Kwell,747,pesticideKwell747,pesticide,Kwell,747.0
3603,pesticide,pediculicide,747,pesticidepediculicide747,pesticide,pediculicide,747.0
3604,pesticide,scabicide,747,pesticidescabicide747,pesticide,scabicide,747.0
3605,pesticide,spray,747,pesticidespray747,pesticide,spray,747.0
3606,pesticide,phosphine,747,pesticidephosphine747,pesticide,phosphine,747.0
3607,pesticide,dichlorodiphenyltrichloroethane,747,pesticidedichlorodiphenyltrichloroethane747,pesticide,dichlorodiphenyltrichloroethane,747.0
3608,pesticide,chlorpyrifos,747,pesticidechlorpyrifos747,pesticide,chlorpyrifos,747.0
3609,pesticide,rotenone,747,pesticiderotenone747,pesticide,rotenone,747.0
3610,pesticide,acaricide,747,pesticideacaricide747,pesticide,acaricide,747.0
3611,pesticide,lead_arsenate,747,pesticidelead_arsenate747,pesticide,lead_arsenate,747.0
3612,pesticide,pyrethrum,747,pesticidepyrethrum747,pesticide,pyrethrum,747.0
3613,pesticide,Paris_green,747,pesticideParis_green747,pesticide,Paris_green,747.0
3614,pesticide,organophosphate,747,pesticideorganophosphate747,pesticide,organophosphate,747.0
3615,pesticide,parathion,747,pesticideparathion747,pesticide,parathion,747.0
3616,organophosphate,chlorpyrifos,747,organophosphatechlorpyrifos747,,,
3617,hydrocarbon,ethane,748,hydrocarbonethane748,,,
3618,hydrocarbon,pyrene,748,hydrocarbonpyrene748,,,
3619,hydrocarbon,benzene_formula,748,hydrocarbonbenzene_formula748,,,
3620,hydrocarbon,benzene,748,hydrocarbonbenzene748,,,
3621,hydrocarbon,coal_tar,748,hydrocarboncoal_tar748,,,
3622,hydrocarbon,paraffin,748,hydrocarbonparaffin748,,,
3623,hydrocarbon,aromatic_hydrocarbon,748,hydrocarbonaromatic_hydrocarbon748,,,
3624,hydrocarbon,chlorobenzene,748,hydrocarbonchlorobenzene748,,,
3625,hydrocarbon,butadiene,748,hydrocarbonbutadiene748,,,
3626,hydrocarbon,unleaded_gasoline,748,hydrocarbonunleaded_gasoline748,,,
3627,hydrocarbon,terpene,748,hydrocarbonterpene748,,,
3628,hydrocarbon,gas_oil,748,hydrocarbongas_oil748,,,
3629,hydrocarbon,gasohol,748,hydrocarbongasohol748,,,
3630,hydrocarbon,indene,748,hydrocarbonindene748,,,
3631,hydrocarbon,chloroprene,748,hydrocarbonchloroprene748,,,
3632,hydrocarbon,provitamin_A,748,hydrocarbonprovitamin_A748,,,
3633,hydrocarbon,provitamin,748,hydrocarbonprovitamin748,,,
3634,hydrocarbon,gasoline,748,hydrocarbongasoline748,,,
3635,hydrocarbon,aromatic_compound,748,hydrocarbonaromatic_compound748,,,
3636,hydrocarbon,limonene,748,hydrocarbonlimonene748,,,
3637,hydrocarbon,naphthalene,748,hydrocarbonnaphthalene748,,,
3638,hydrocarbon,bitumen,748,hydrocarbonbitumen748,,,
3639,hydrocarbon,kerosene,748,hydrocarbonkerosene748,,,
3640,hydrocarbon,liquefied_petroleum_gas,748,hydrocarbonliquefied_petroleum_gas748,,,
3641,hydrocarbon,beta-carotene,748,hydrocarbonbeta-carotene748,,,
3642,hydrocarbon,cymene,748,hydrocarboncymene748,,,
3643,hydrocarbon,napalm,748,hydrocarbonnapalm748,,,
3644,hydrocarbon,dioxin,748,hydrocarbondioxin748,,,
3645,hydrocarbon,octane,748,hydrocarbonoctane748,,,
3646,hydrocarbon,naphtha,748,hydrocarbonnaphtha748,,,
3647,hydrocarbon,pitch,748,hydrocarbonpitch748,,,
3648,hydrocarbon,leaded_gasoline,748,hydrocarbonleaded_gasoline748,,,
3649,benzene,benzene_formula,748,benzenebenzene_formula748,,,
3650,aromatic_hydrocarbon,benzene_formula,748,aromatic_hydrocarbonbenzene_formula748,,,
3651,aromatic_hydrocarbon,benzene,748,aromatic_hydrocarbonbenzene748,,,
3652,pitch,coal_tar,748,pitchcoal_tar748,,,
3653,bitumen,coal_tar,748,bitumencoal_tar748,,,
3654,bitumen,pitch,748,bitumenpitch748,,,
3655,kerosene,paraffin,748,keroseneparaffin748,,,
3656,butadiene,chloroprene,748,butadienechloroprene748,,,
3657,gasoline,unleaded_gasoline,748,gasolineunleaded_gasoline748,,,
3658,gasoline,napalm,748,gasolinenapalm748,,,
3659,gasoline,leaded_gasoline,748,gasolineleaded_gasoline748,,,
3660,terpene,limonene,748,terpenelimonene748,,,
3661,provitamin,provitamin_A,748,provitaminprovitamin_A748,,,
3662,provitamin,beta-carotene,748,provitaminbeta-carotene748,,,
3663,provitamin_A,beta-carotene,748,provitamin_Abeta-carotene748,,,
3664,interruption,dislocation,749,interruptiondislocation749,interruption,dislocation,749.0
3665,interruption,suspension,749,interruptionsuspension749,interruption,suspension,749.0
3666,interruption,lunar_eclipse,749,interruptionlunar_eclipse749,interruption,lunar_eclipse,749.0
3667,interruption,remission,749,interruptionremission749,interruption,remission,749.0
3668,interruption,resolution,749,interruptionresolution749,interruption,resolution,749.0
3669,interruption,annular_eclipse,749,interruptionannular_eclipse749,interruption,annular_eclipse,749.0
3670,interruption,defervescence,749,interruptiondefervescence749,interruption,defervescence,749.0
3671,interruption,punctuation,749,interruptionpunctuation749,,,
3672,interruption,total_eclipse,749,interruptiontotal_eclipse749,interruption,total_eclipse,749.0
3673,interruption,eclipse,749,interruptioneclipse749,interruption,eclipse,749.0
3674,interruption,partial_eclipse,749,interruptionpartial_eclipse749,interruption,partial_eclipse,749.0
3675,interruption,solar_eclipse,749,interruptionsolar_eclipse749,interruption,solar_eclipse,749.0
3676,suspension,remission,749,suspensionremission749,,,
3677,suspension,resolution,749,suspensionresolution749,,,
3678,suspension,defervescence,749,suspensiondefervescence749,,,
3679,eclipse,lunar_eclipse,749,eclipselunar_eclipse749,eclipse,lunar_eclipse,749.0
3680,eclipse,annular_eclipse,749,eclipseannular_eclipse749,eclipse,annular_eclipse,749.0
3681,eclipse,total_eclipse,749,eclipsetotal_eclipse749,eclipse,total_eclipse,749.0
3682,eclipse,partial_eclipse,749,eclipsepartial_eclipse749,eclipse,partial_eclipse,749.0
3683,eclipse,solar_eclipse,749,eclipsesolar_eclipse749,eclipse,solar_eclipse,749.0
3684,remission,resolution,749,remissionresolution749,,,
3685,solar_eclipse,annular_eclipse,749,solar_eclipseannular_eclipse749,,,
3686,unpleasantness,blatancy,750,unpleasantnessblatancy750,unpleasantness,blatancy,750.0
3687,unpleasantness,frightfulness,750,unpleasantnessfrightfulness750,unpleasantness,frightfulness,750.0
3688,unpleasantness,hatefulness,750,unpleasantnesshatefulness750,unpleasantness,hatefulness,750.0
3689,unpleasantness,nastiness,750,unpleasantnessnastiness750,unpleasantness,nastiness,750.0
3690,unpleasantness,harshness,750,unpleasantnessharshness750,unpleasantness,harshness,750.0
3691,unpleasantness,loathsomeness,750,unpleasantnessloathsomeness750,unpleasantness,loathsomeness,750.0
3692,unpleasantness,ghastliness,750,unpleasantnessghastliness750,unpleasantness,ghastliness,750.0
3693,unpleasantness,beastliness,750,unpleasantnessbeastliness750,unpleasantness,beastliness,750.0
3694,unpleasantness,awfulness,750,unpleasantnessawfulness750,unpleasantness,awfulness,750.0
3695,unpleasantness,offensiveness,750,unpleasantnessoffensiveness750,unpleasantness,offensiveness,750.0
3696,unpleasantness,gruffness,750,unpleasantnessgruffness750,unpleasantness,gruffness,750.0
3697,offensiveness,blatancy,750,offensivenessblatancy750,,,
3698,offensiveness,hatefulness,750,offensivenesshatefulness750,offensiveness,hatefulness,750.0
